file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak
282-1.wav,Dementia,2.735712800707136,3.1711783409118652,4.050286395209176,2.785031591142927,3.2385755607060025,4.061699288231986,2.7447446414402554,3.1953605924333846,4.0895329884120395,2.682732513972691,3.1127243723188127,4.142012766429356
282-2.wav,Dementia,2.52002514898777,3.2290636748075485,3.066623955965042,3.0456382632255554,3.3986172676086426,4.068652361631393,2.9597491323947906,3.3596432209014893,3.9548814594745636,2.814128115773201,3.2616563737392426,3.7850744426250458
283-0.wav,Dementia,3.2791952746255055,3.637890577316284,4.285904407501221,3.350357634680612,3.728860991341727,4.338151931762695,3.342204911368234,3.703808069229126,4.360162326267788,3.3386954239436557,3.6923122065407887,4.362086806978498
283-1.wav,Dementia,3.161973571777344,3.5493564128875734,4.211836528778076,3.322659206390381,3.654080104827881,4.34648551940918,3.223715829849243,3.584539365768433,4.291439723968506,3.249155569076538,3.573979043960571,4.386328792572021
289-2.wav,Dementia,2.5382694602012634,3.0724823673566184,3.318803906440735,2.9717889626820884,3.2935396830240884,4.060681462287903,2.847197631994883,3.1918212175369263,3.964271068572998,2.6612828373908997,3.0507431030273438,3.835450768470764
291-1.wav,Dementia,2.6231503963470457,3.2819292545318604,3.2182218074798583,2.867922067642212,3.2043936252593994,4.161707019805908,2.570796775817871,3.235953187942505,3.1374238967895507,2.826640224456787,3.2893285274505617,3.8696804523468016
291-2.wav,Dementia,2.7825098037719727,3.220327059427897,3.4953494469324746,3.1071075598398843,3.314015587170919,4.101402044296265,3.142958720525106,3.32994544506073,4.1998054186503095,3.071830948193868,3.3373637199401855,3.970375180244446
293-1.wav,Dementia,2.404715367725917,2.8666697570255826,4.038858447756086,2.513465847287859,2.959078618458339,4.1854605334145685,2.4299540519714355,2.8696916103363037,4.120893478393555,2.435600076402937,2.922009127480643,4.102944101606097
306-0.wav,Dementia,2.5047040202400903,2.9234555092724888,4.172786864367398,2.6384311372583564,3.059224778955633,4.285301078449596,2.5565113479440864,2.9936447577043013,4.221433162689209,2.4556411504745483,2.899160471829501,4.226566531441429
310-0.wav,Dementia,1.9480090141296387,2.371200752258301,4.023389291763306,2.069683039188385,2.598399209976196,3.977031874656677,1.9151248455047607,2.3475282073020933,3.990655541419983,2.0526997804641725,2.543533480167389,3.9432910442352296
311-0.wav,Dementia,2.005332032839457,2.3849965731302896,4.146552165349324,2.0042311747868857,2.41002889474233,4.121469895044963,1.839530070622762,2.2644145488739014,4.021837592124939,2.0508587757746377,2.5903530518213906,4.024320046106975
319-0.wav,Dementia,2.1829035778840384,2.605657239754995,3.9424604773521423,2.330097724994024,2.76209819316864,4.023133893807729,2.239192306995392,2.7894297440846763,3.93574450413386,2.2722008923689523,2.713975807030996,3.998189946015676
325-0.wav,Dementia,3.134749037878854,3.5468713896615163,3.8994594301496233,3.253352607999529,3.579077345984323,4.2234164987291605,3.3559106418064664,3.677255494253976,4.320569923945835,3.188365936279297,3.53238684790475,4.180519035884312
325-1.wav,Dementia,2.0045512119928994,2.4322394927342734,4.041382352511088,2.049721876780192,2.4884332021077475,4.0858555634816485,1.8668204545974731,2.4537260135014853,3.833457589149475,1.980794330437978,2.5276548067728677,3.914002021153768
334-0.wav,Dementia,3.0696638226509094,3.5491873025894165,3.7009984056154885,3.2082610627015433,3.5366716583569846,4.093202511469523,3.232442577679952,3.6015124122301736,4.034596343835195,3.170251270135244,3.56286213795344,3.9196743766466775
334-1.wav,Dementia,2.6316928625106812,3.246869349479675,3.3696079015731812,2.735632562637329,3.1929636001586914,3.656564998626709,2.6836007118225096,3.2579188108444215,3.4688299655914308,2.719826173782349,3.2289835929870607,3.658261847496033
337-0.wav,Dementia,3.0374488830566406,3.491183797518412,3.673654556274414,3.093558430671692,3.395165284474691,4.04969580968221,3.1592493851979575,3.431481917699178,4.183523654937744,3.1315898497899375,3.445138176282247,4.05891474088033
338-0.wav,Dementia,2.0584767162799835,2.6476197838783264,3.4907835721969604,2.3015259504318237,2.841949701309204,3.9831466674804688,2.059594452381134,2.6343719363212585,3.832826316356659,2.0862525403499603,2.62808358669281,3.824520766735077
339-0.wav,Dementia,3.253740668296814,3.656144897143046,3.8789716561635337,3.568614919980367,3.8460410833358765,4.268529653549194,3.506894508997599,3.8085914850234985,4.2264377276102705,3.4077200094858804,3.7249188820521035,4.160595178604126
341-0.wav,Dementia,2.6094743609428406,3.0881367325782776,3.236994117498398,3.060101181268692,3.3022559583187103,4.095263600349426,2.632110595703125,3.0838461220264435,3.305399239063263,2.733293652534485,3.1569781601428986,3.46266171336174
342-0.wav,Dementia,2.7081102430820465,3.2389186322689056,3.2819027602672577,3.0432107150554657,3.3513362109661102,3.9407198429107666,2.8779694736003876,3.350221961736679,3.4832546412944794,2.9842638671398163,3.3594728112220764,3.7832649648189545
342-1.wav,Dementia,2.719751937048776,3.253448792866298,3.291370391845703,2.9016616003853932,3.283088071005685,3.6912358488355363,3.0579000881740024,3.344470058168684,3.983391727719988,2.789363384246826,3.2641402653285434,3.452871424811227
343-0.wav,Dementia,2.2890621721744537,2.7646233588457108,3.8966283202171326,2.3674597442150116,2.8060179352760315,3.986429214477539,2.3412677943706512,2.852741301059723,4.1203456819057465,2.3221873342990875,2.76560315489769,4.08406475186348
344-0.wav,Dementia,2.5313628571374074,3.090414081301008,3.331866570881435,2.7169248035975864,3.092883620943342,3.8800115244729176,2.7685952186584473,3.0703152247837613,4.122299773352487,2.689085534640721,3.0724851403917586,3.762394836970738
344-2.wav,Dementia,2.712245312604037,3.28656326640736,3.3420761065049605,3.2170870304107666,3.5238019769841973,4.144747213883833,3.0918855992230503,3.391999266364358,4.087186163122004,2.8815418915315107,3.368237712166526,3.631555904041637
346-0.wav,Dementia,3.3744842052459716,3.8195144653320314,3.8692996501922607,3.5445931434631346,3.8499961376190184,4.228059434890747,3.494114112854004,3.8527817726135254,4.122310733795166,3.386406898498535,3.7906621932983398,3.999049949645996
349-0.wav,Dementia,2.5665368503994412,2.95608033074273,3.6778416103786893,2.783302320374383,3.0554844008551703,4.196285512712267,2.810727834701538,3.1612233055962458,4.15947331322564,2.7244080305099487,3.023988207181295,4.157214853498671
349-1.wav,Dementia,2.9914563596248627,3.585133910179138,3.5698282718658447,3.4150889813899994,3.6519301533699036,4.42491489648819,3.3843269646167755,3.6407330930233,4.410822749137878,3.227067679166794,3.5424283146858215,4.21271950006485
350-0.wav,Dementia,2.6298089265823363,3.4404850959777833,2.7461748123168945,3.2445290088653564,3.489792895317078,4.1312150955200195,3.124967670440674,3.409621524810791,3.967130255699158,2.723231887817383,3.445233631134033,2.9365060567855834
350-1.wav,Dementia,2.9718430909243496,3.566175027327104,3.3981276858936655,3.2937122366645117,3.592558123848655,4.078610593622381,3.1131193421103736,3.5630837895653467,3.7139968221837822,3.05503633889285,3.5670914108102973,3.608546950600364
354-0.wav,Dementia,2.84242958681924,3.414740630558559,3.3197269099099294,3.212435449872698,3.5841611453465054,4.049678836550031,3.149216362408229,3.53448714528765,3.903597831726074,3.02883711883,3.5455986091068814,3.681769643511091
355-0.wav,Dementia,3.0948371410369875,3.478285026550293,3.942067337036133,3.2768117904663088,3.5916019439697267,4.154021453857422,3.124157524108887,3.4120219707489015,4.1863960266113285,3.2289122104644776,3.52609920501709,4.199410057067871
355-1.wav,Dementia,2.904020207268851,3.439905745642526,3.4449000358581543,3.3090693269457137,3.739328827176775,4.010986770902361,3.450727701187134,3.754443577357701,4.2435663768223355,3.088571412222726,3.5901884010859897,3.6984222616468156
356-0.wav,Dementia,2.83742618560791,3.2147552316839043,3.861040852286599,2.985750133341009,3.276817408475009,4.03973143750971,2.9183628233996304,3.250951485200362,4.006700754165649,2.9010705189271406,3.220784382386641,4.010417526418513
356-1.wav,Dementia,2.7917596817016603,3.190173625946045,3.810424041748047,3.000865411758423,3.2911911487579344,4.078482961654663,2.898798036575317,3.225460147857666,4.113063478469849,2.9370923042297363,3.3323260307312013,4.041784477233887
357-0.wav,Dementia,2.7542227771547108,3.547789308759901,3.0633320013682046,3.177861147456699,3.531505929099189,4.085598336325751,3.1460660563574896,3.4801287386152477,4.090763674841987,2.6725004778967962,3.184620910220676,3.6530260509914823
358-0.wav,Dementia,2.2081268548965456,2.7545728206634523,3.8984143257141115,2.1887261629104615,2.689085340499878,3.9479552268981934,2.260415554046631,2.7884377956390383,3.989894437789917,2.143592429161072,2.685494375228882,3.9466579437255858
358-1.wav,Dementia,2.5610350012779235,3.252458429336548,3.00618052482605,3.1022629022598265,3.3952354907989504,4.0737223625183105,2.963268184661865,3.3341339588165284,3.8680288553237916,2.7302403807640077,3.2924434661865236,3.3570617914199827
360-0.wav,Dementia,2.678294563293457,3.0977280139923096,3.7608736038208006,2.8294045686721803,3.164450454711914,3.9617302417755127,2.777325415611267,3.1033751010894775,4.043246126174926,2.696408724784851,3.0584200859069823,3.9495404720306397
361-0.wav,Dementia,2.445623779296875,2.83885977268219,4.0980993747711185,2.54916889667511,2.921069097518921,4.224448084831238,2.5583789587020873,2.973849058151245,4.208306694030762,2.6190113544464113,3.0128621101379394,4.246579337120056
362-0.wav,Dementia,2.587809602419535,3.090335408846537,3.752958099047343,2.6704031229019165,3.092738628387451,3.9631384213765464,2.602144201596578,3.050661285718282,3.9261974891026816,2.597063938776652,2.999909241994222,3.947429656982422
362-1.wav,Dementia,2.845798206329346,3.315111207962036,3.646031141281128,3.012130117416382,3.321408271789551,4.026774215698242,3.0924174308776857,3.437609624862671,4.08804669380188,2.859926462173462,3.247360897064209,3.8276464462280275
368-0.wav,Dementia,2.0738161404927573,2.512748062610626,3.1460591554641724,2.9016186396280923,3.3503400087356567,4.420252720514934,2.0990251898765564,2.534323215484619,3.204124689102173,2.817744811375936,3.283313035964966,4.282892823219299
