file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak,denoiser_ovrl,denoiser_sig,denoiser_bak,resemble_ovrl,resemble_sig,resemble_bak
270-2.mp3,Dementia,2.6183103680610658,3.404068720340729,2.762726604938507,3.2678483009338377,3.5506535291671755,4.230621814727783,3.282266139984131,3.6073601961135866,4.1604297161102295,2.8600725650787355,3.2848968505859375,3.7440701484680177,3.271660804748535,3.5118786334991454,4.249218940734863,3.2512012004852293,3.557959032058716,4.150866174697876
271-2.mp3,Dementia,2.443717336654663,3.1137173891067507,2.597704291343689,3.2084889888763426,3.456355619430542,4.236695337295532,3.121229410171509,3.438557815551758,4.051962947845459,2.7709678649902343,3.3102221965789793,3.4184788703918456,3.0892941474914553,3.295733642578125,4.229565763473511,3.0396137475967406,3.3237070083618163,3.9446012020111083
276-0.mp3,Dementia,1.9056041315197945,2.5058986619114876,2.4000734016299248,2.7848471999168396,3.1785751283168793,4.09987236559391,2.8417596369981766,3.234412208199501,4.129023417830467,2.6328560262918472,3.03732068836689,3.9328772723674774,2.814344584941864,3.153294011950493,4.286530315876007,2.775119513273239,3.15323343873024,4.089034527540207
279-0.mp3,Dementia,2.2377415245229546,3.0163556554100732,2.3494908918033945,3.0837859457189385,3.429076671600342,4.132499499754473,3.064478213136846,3.4252345995469526,4.1229210983623155,2.8421363288706,3.459696748039939,3.478784127668901,3.163371888074008,3.4350491870533335,4.262380664998835,3.1047611886804756,3.4644556695764717,4.164115060459483
279-1.mp3,Dementia,1.8074838817119598,2.488977015018463,2.9729323387145996,2.3179949522018433,2.8598567247390747,4.086842656135559,2.188390552997589,2.8409202098846436,4.101875901222229,2.263114809989929,2.804370105266571,3.8764957785606384,2.194193720817566,2.6902681589126587,4.081663608551025,2.219208985567093,2.7622480988502502,3.8206303119659424
282-0.mp3,Dementia,1.1619175374507904,1.4781582802534103,1.3637194335460663,2.7211824357509613,3.101156383752823,4.225098133087158,2.506303831934929,2.9101027846336365,4.097132444381714,2.1684496253728867,2.679092764854431,3.4942188560962677,2.4252059757709503,2.729071468114853,4.230379104614258,2.489300861954689,2.858639359474182,3.961212545633316
282-1.mp3,Dementia,2.5832749094281877,3.277784756251744,3.3392787320273265,3.039003304072789,3.4343667370932445,4.275230509894235,3.0835375445229665,3.476372412272862,4.312027250017438,3.0146072592054094,3.4582927567618236,4.170496259416852,3.0484316689627513,3.3941236223493303,4.389232703617641,2.989682129451207,3.431833335331508,4.099061455045428
282-2.mp3,Dementia,2.442218318581581,3.3595473170280457,2.5028418749570847,3.181274563074112,3.5739709436893463,3.9953003525733948,3.0507443845272064,3.4596447348594666,3.9021324813365936,2.8250186145305634,3.448011666536331,3.4234432876110077,3.026374116539955,3.305501788854599,4.074016034603119,3.0852190554142,3.501576602458954,3.879229962825775
283-0.mp3,Dementia,3.0698040212903703,3.719782965523856,3.586793524878366,3.543577398572649,3.9451959814344133,4.355226925441197,3.073908499308995,3.784603936331613,3.5703183923448836,3.4111714363098145,3.875399112701416,4.176860911505563,3.5726551668984547,3.903968027659825,4.453336102621896,3.46641937323979,3.789855650493077,4.3475790704999655
283-1.mp3,Dementia,2.9695261001586912,3.4534576416015623,3.9922669887542725,3.2941629886627197,3.642891788482666,4.322200059890747,3.1585535049438476,3.5907685279846193,4.170715999603272,3.169014835357666,3.594395875930786,4.170939159393311,3.3835063934326173,3.6954182624816894,4.40269021987915,3.3182376861572265,3.692134141921997,4.290834379196167
289-2.mp3,Dementia,2.5819829305013022,3.269141892592112,2.667868991692861,3.1477562189102173,3.4375345706939697,4.132192810376485,3.1576880613962808,3.4519724448521933,4.14034378528595,2.838734765847524,3.322680632273356,3.590175747871399,3.0290768345197043,3.309098243713379,4.115803122520447,2.924550453821818,3.227397839228312,3.9383214712142944
291-1.mp3,Dementia,2.676630735397339,3.3393468379974367,3.32243070602417,3.080025482177734,3.4274385452270506,4.241921138763428,3.043251132965088,3.422103261947632,4.2528684616088865,3.0674684047698975,3.477138900756836,4.091065788269043,2.9365056991577148,3.318918466567993,4.12053074836731,2.8926960468292235,3.3036877155303954,4.011784315109253
291-2.mp3,Dementia,2.9625066916147866,3.7574705282847085,3.0008988777796426,3.3499658902486167,3.601507067680359,4.187951723734538,3.335473815600077,3.6005003849665322,4.1384735107421875,3.139802098274231,3.552899479866028,3.71513565381368,3.248381773630778,3.4667077461878457,4.188494920730591,3.3202656904856362,3.671079397201538,3.9121155738830566
